120(1)	0	4	2	1	1	1	1	1	0.73	7.30		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	4.1	0.0	0.0	83.6	65.8	67.1	116.4	0.0	95.9	6.8	-2.7	9.6	0.0	-2.7	0.0	65.8	65.8	37.0	24.7	53.4	53.4	35.6	27.4	87.7	0.0	0.0	3.3	3.3	184.9	0.31
97(7)	0	3	1	1	1	4	1	1	0.75	20.55		0.2895377129	0	0	0	0	0	0	0	0.7104622871	0	0	0	0	0	0			29.0	14.0	20.6	20.6	34.3	34.3	81.6	49.2	37.0	14.1	14.1	6.6	7.5	4.3	2.3	4.3	8.5	8.5	8.5	3.2	3.2	3.2	64.2	0.0	0.0	0.0	0.0	-47.3360770736	10.0110490172	132.3	0.22
97(8)	0	3	1	1	1	4	1	1	0.17	8.26		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0			0.0	-1.9	-2.7	-2.7	0.0	-10.9	9.9	73.2	21.4	0.3	0.3	-0.8	1.1	0.0	-0.8	0.0	47.3	47.3	47.3	44.5	44.5	44.5	38.4	0.0	0.0	0.0	0.0	13.0805997686	6.0606431437	158.4	0.26
96(1)	1	16	2	3	1	1	1	1	0.17	7.83		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	0.0	0.3	0.3	97.0	94.0	132.4	193.1	N.A.	100.0	2.8	0.5	-94.4	0.6	-0.1	0.6	172.2	172.2	157.2	155.1	170.1	170.1	181.5	15.0	96.7	0.0	0.0	-9.3	N.A.	517.5	0.86
96(2)	1	16	1	3	1	1	1	1	0.08	0.69		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	0.0	0.0	0.0	94.0	91.1	160.6	213.1	N.A.	100.0	6.4	2.9	-89.6	1.8	1.1	1.8	103.2	103.2	61.3	59.2	101.1	101.1	139.6	41.9	93.1	0.0	0.0	-36.4	N.A.	376.4	0.63
95(1)	1	15	1	1	1	1	1	1	0.122	2.66		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	66.4	79.7	79.7	163.9	161.7	171.4	110.9	23.2	22.3	22.3	13.4	8.9	6.8	6.6	6.8	66.1	58.2	58.2	50.9	50.9	50.9	28.4	0.0	0.0	0.0	11.0	40.3	22.5	224.5	0.37
95(2)	1	15	1	1	1	1	1	1	0.15	2.78		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	58.5	75.3	75.3	157.4	154.3	160.4	112.9	30.1	28.1	28.1	16.8	11.2	8.6	8.2	8.6	67.4	55.6	55.6	50.2	50.2	50.2	26.7	0.0	0.0	0.0	11.8	44.6	23.5	225.7	0.38
95(3)	1	15	1	1	1	1	1	1	0.139	2.84		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	57.2	70.7	70.7	145.9	142.7	140.3	103.6	24.4	28.3	28.3	13.5	14.8	6.9	6.5	6.9	58.1	51.2	51.2	45.2	45.2	45.2	27.9	0.0	0.0	0.0	9.7	34	17.4	211.7	0.35
93(1)	1	12	4	1	3	1	1	1	0.165	0.82		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	1.1	7.6	7.6	96.7	84.5	97.2	106.7	0.0	97.7	18.0	9.1	8.9	5.6	3.5	5.6	86.4	86.4	86.0	73.1	70.0	70.0	70.0	0.0	79.7	0.0	0.0	23.7	N.A.	260.1	0.43
93(2)	1	12	4	1	1	1	1	1	0.238	1.24		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	1.8	18.6	18.6	109.5	90.7	123.8	96.9	0.0	97.1	33.1	21.6	11.5	11.8	9.8	11.8	78.6	78.6	79.0	65.0	59.0	59.0	59.0	0.0	64.1	0.0	0.0	27.3	N.A.	246.7	0.41
92(1)	0	2	4	1	1	4	1	1	0.35	3.75		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	66.9	81.4	81.4	168.5	155.6	150.4	89.4	0.0	31.3	31.3	15.1	16.3	8.7	6.4	8.7	64.0	64.0	64.0	53.3	43.1	55.5	64.1	0.0	0.0	0.0	0.0	32.7	N.A.	226.6	0.38
92(2)	0	2	4	1	1	4	1	1	0.28	3.86		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	38.5	73.2	73.2	162.5	151.8	101.3	82.7	0.0	60.0	60.0	35.2	24.8	18.5	16.8	18.5	61.7	61.7	61.7	52.7	37.3	54.5	61.6	0.0	0.0	0.0	0.0	34.1	N.A.	247.6	0.41
91(1)	0	1	1	1	1	1	1	1	0.74	11.30		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	N.A.	N.A.	N.A.	N.A.	N.A.	121.0	125.0	66.0	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	44.0	44.0	44.0	44.0	36.0	36.0	26.0	0.0	0.0	0.0	0.0	26	9	196.0	0.33
91(2)	0	1	1	1	1	4	1	1	0.72	14.80		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	N.A.	N.A.	N.A.	N.A.	N.A.	110.0	145.0	72.0	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	63.0	63.0	62.0	62.0	55.0	55.0	22.0	1.0	0.0	0.0	0.0	45	30	254.0	0.42
91(3)	0	1	1	1	1	4	1	1	0.74	11.60		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	N.A.	N.A.	N.A.	N.A.	N.A.	131.0	129.0	90.0	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	25.0	25.0	23.0	23.0	13.0	13.0	13.0	0.0	0.0	0.0	0.0	17	1	159.0	0.27
91(4)	0	1	1	1	1	4	1	1	0.66	11.00		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	N.A.	N.A.	N.A.	N.A.	N.A.	120.0	134.0	47.0	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	74.0	74.0	72.0	72.0	63.0	63.0	48.0	1.0	0.0	0.0	0.0	30	13	261.0	0.44
91(5)	0	1	5	2	1	1	1	1	0.2	3.10		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	N.A.	N.A.	N.A.	N.A.	N.A.	125.0	174.0	0.0	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	110.0	110.0	62.0	62.0	101.0	101.0	102.0	48.0	0.0	0.0	0.0	-20	20	338.0	0.56
91(6)	0	1	5	2	1	4	1	1	0.2	3.70		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	N.A.	N.A.	N.A.	N.A.	N.A.	101.0	113.0	0.0	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	127.0	127.0	126.0	126.0	120.0	120.0	82.0	1.0	0.0	0.0	0.0	55	36	346.0	0.58
91(7)	0	1	5	2	1	4	1	1	0.2	2.90		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	N.A.	N.A.	N.A.	N.A.	N.A.	104.0	100.0	0.0	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	98.0	98.0	86.0	86.0	82.0	82.0	65.0	10.0	0.0	0.0	0.0	43	27	256.0	0.43
91(8)	0	1	5	2	1	4	1	1	0.2	4.00		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	N.A.	N.A.	N.A.	N.A.	N.A.	125.0	126.0	0.0	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	N.A.	119.0	119.0	70.0	70.0	111.0	111.0	104.0	48.0	0.0	0.0	0.0	-23	53	342.0	0.57
90(1)	0	1	1	1	1	1	1	1	0.69	16.10		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	83.1	90.2	90.2	184.1	178.1	163.8	152.1	116.6	16.0	14.6	7.3	7.3	4.5	2.8	4.5	21.3	21.3	19.5	14.5	14.5	14.5	18.0	1.8	1.4	0.0	0.0	11	N.A.	189.7	0.32
90(2)	0	1	1	1	1	4	1	1	0.45	6.90		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	72.0	85.0	85.0	175.7	166.5	142.2	123.2	9.2	26.7	26.0	13.4	12.6	8.0	5.4	8.0	95.1	95.1	95.1	87.5	87.5	87.5	87.5	0.0	1.2	0.0	0.0	19.4	N.A.	312.4	0.52
90(3)	0	1	1	1	1	4	1	1	0.44	4.20		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	71.9	82.5	82.5	167.2	151.9	126.6	93.2	0.0	26.0	26.0	11.3	14.7	7.8	3.5	7.8	46.9	46.9	31.9	19.2	34.2	34.2	49.2	15.0	0.0	0.0	0.0	17.1	N.A.	153.2	0.26
90(4)	0	1	1	1	1	4	1	1	0.36	4.20		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	73.9	84.7	84.7	172.3	160.0	127.3	100.2	0.0	24.3	24.3	11.4	12.9	7.4	4.0	7.4	74.8	74.8	74.8	64.6	64.6	64.6	64.6	0.0	0.0	0.0	0.0	26.1	N.A.	237.8	0.40
89(1)	0	3	2	1	1	1	1	1	0.64	9.70		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	64.9	77.8	77.8	163.9	150.5	116.5	96.9	39.2	27.8	27.8	N.A.	N.A.	N.A.	N.A.	N.A.	50.5	50.5	50.5	39.7	39.7	39.7	36.1	0.0	0.0	0.0	0.0	N.A.	N.A.	214.9	0.36
89(2)	0	3	2	1	1	4	1	1	0.36	7.00		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	52.6	78.1	78.1	166.7	181.6	140.8	112.3	52.6	42.1	42.1	N.A.	N.A.	N.A.	N.A.	N.A.	36.8	36.8	36.8	28.1	28.1	28.1	24.6	0.0	0.0	0.0	0.0	N.A.	N.A.	219.3	0.37
89(3)	0	3	2	1	1	4	1	1	0.5	7.80		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	61.5	80.1	80.1	166.7	152.6	119.9	108.3	25.6	34.0	34.0	N.A.	N.A.	N.A.	N.A.	N.A.	71.8	71.8	71.8	62.8	62.8	62.8	50.6	0.0	0.0	0.0	0.0	N.A.	N.A.	276.9	0.46
89(4)	0	3	2	1	1	4	1	1	0.44	6.10		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	61.5	84.4	84.4	180.3	173.8	138.5	119.7	62.3	39.3	39.3	N.A.	N.A.	N.A.	N.A.	N.A.	47.5	47.5	47.5	37.7	37.7	37.7	31.1	0.0	0.0	0.0	0.0	N.A.	N.A.	244.3	0.41
89(5)	0	3	2	1	1	4	1	1	0.42	6.40		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	64.1	87.5	87.5	184.4	183.6	139.5	121.9	42.2	41.4	41.4	N.A.	N.A.	N.A.	N.A.	N.A.	57.8	57.8	57.8	49.2	49.2	49.2	31.3	0.0	0.0	0.0	0.0	N.A.	N.A.	270.3	0.45
89(6)	0	3	2	1	1	4	1	1	0.41	8.40		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	55.4	76.2	76.2	160.7	152.4	125.0	114.9	51.2	36.9	36.9	N.A.	N.A.	N.A.	N.A.	N.A.	40.5	40.5	40.5	33.9	33.9	33.9	23.2	0.0	0.0	0.0	0.0	N.A.	N.A.	226.2	0.38
89(7)	0	3	2	1	1	4	1	1	0.61	7.40		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	68.2	86.5	86.5	180.4	172.3	128.7	107.4	43.2	38.5	38.5	N.A.	N.A.	N.A.	N.A.	N.A.	56.1	56.1	56.1	45.3	45.3	45.3	33.8	0.0	0.0	0.0	0.0	N.A.	N.A.	247.3	0.41
89(8)	0	3	2	1	1	4	1	1	0.65	7.80		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	66.0	85.9	85.9	177.6	170.5	124.4	100.0	37.2	37.8	37.8	N.A.	N.A.	N.A.	N.A.	N.A.	54.5	54.5	54.5	41.0	41.0	41.0	32.7	0.0	0.0	0.0	0.0	N.A.	N.A.	233.3	0.39
89(9)	0	3	2	1	1	4	1	1	0.64	8.30		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	69.3	83.1	83.1	170.5	162.7	119.3	97.6	30.1	30.1	30.1	N.A.	N.A.	N.A.	N.A.	N.A.	60.8	60.8	60.8	50.6	50.6	50.6	39.2	0.0	0.0	0.0	0.0	N.A.	N.A.	239.2	0.40
87(1)	0	1	5	2	1	1	1	1	0.2	4.13		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	79.0	86.0	86.0	174.0	159.0	136.0	117.0	18.0	20.0	20.0	8.0	12.0	6.0	3.0	6.0	73.0	73.0	73.0	66.0	66.0	66.0	66.0	0.0	0.0	0.0	0.0	20	N.A.	256.0	0.43
87(2)	0	1	5	2	2	1	1	1	0.2	10.90		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	77.0	77.0	77.0	174.0	171.0	161.0	10.0	86.0	23.0	3.0	1.0	3.0	1.0	0.0	1.0	7.0	7.0	2.0	0.0	-3.0	-3.0	2.0	5.0	20.0	68.0	2.0	9	N.A.	6.0	0.01
87(3)	0	1	5	3	1	1	1	1	0.2	8.05		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	49.0	77.0	77.0	172.0	168.0	159.0	16.0	135.0	50.0	45.0	28.0	17.0	14.0	13.0	14.0	11.0	11.0	11.0	8.0	8.0	8.0	8.0	0.0	6.0	0.0	0.0	8	N.A.	72.0	0.12
87(4)	0	1	5	3	1	4	1	1	0.2	7.50		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	68.0	67.0	67.0	162.0	158.0	157.0	31.0	104.0	32.0	3.0	0.0	3.0	1.0	-1.0	1.0	53.0	53.0	45.0	41.0	50.0	50.0	59.0	9.0	29.0	0.0	0.0	0	N.A.	120.0	0.20
86(1)	1	1	4	1	1	1	1	1	0.772	13.40		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	88.2	89.2	89.2	179.8	173.0	150.3	140.0	65.3	10.6	8.2	1.4	4.3	1.8	-0.4	1.8	50.5	50.5	50.5	44.1	45.7	45.7	47.2	1.6	2.5	0.0	0.0	19.68	0.14	223.3	0.37
86(2)	1	1	4	1	1	4	1	1	0.389	7.11		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	87.7	87.8	87.8	177.7	168.0	144.7	143.1	67.7	11.0	7.2	0.5	3.0	1.2	-0.7	1.2	49.2	49.2	49.2	42.2	46.1	46.1	44.2	3.9	3.7	0.0	0.0	20.21	5.77	227.2	0.38
84(2)	0	3	4	3	1	1	0	1	0	1.99		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	35.7	78.6	78.6	178.6	178.6	221.0	107.0	0.0	64.3	64.3	42.8	21.4	21.4	21.4	21.4	107.4	107.4	96.7	96.6	94.0	94.0	93.5	0.0	0.0	0.0	0.0	13.8895483915	0.0423965947	350.7	0.58
84(3)	0	3	4	3	1	4	0	1	0	2.32		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	41.8	80.6	80.6	180.6	180.6	202.9	91.0	0.0	58.2	58.2	38.8	19.4	19.4	19.4	19.4	91.2	91.2	78.0	76.3	72.0	72.0	69.9	0.0	0.0	0.0	0.0	21.2277647059	2.3576509804	284.6	0.47
84(4)	0	3	4	3	1	4	0	1	0	1.97		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	47.1	82.4	82.4	182.4	182.4	232.0	94.0	0.0	52.9	52.9	35.3	17.6	17.6	17.6	17.6	94.5	94.5	85.9	83.4	82.0	82.0	81.1	0.0	0.0	0.0	0.0	13.3944649264	0.0449056756	302.9	0.50
84(5)	0	3	4	3	1	4	0	1	0	1.63		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	37.0	79.0	79.0	179.0	179.0	180.6	80.0	0.0	63.0	63.0	42.0	21.0	21.0	21.0	21.0	79.8	79.8	41.1	41.1	37.0	37.0	36.3	0.0	0.0	0.0	0.0	43.4600353565	0.0058927519	181.8	0.30
83(1)	0	1	1	1	1	2	1	1	0.74	8.77		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	58.4	79.5	79.5	167.5	158.1	119.9	114.6	47.9	40.2	40.2	21.8	18.4	12.3	9.5	12.3	42.0	42.0	43.0	35.4	34.3	34.3	20.4	-0.9	0.0	0.0	0.0	34.9	13.9	212.2	0.35
83(2)	0	1	1	1	1	5	1	1	0.67	8.34		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	53.2	78.1	78.1	166.6	157.7	117.9	111.8	49.7	45.2	45.1	25.3	19.8	13.9	11.3	13.9	43.2	43.2	48.7	41.4	36.0	36.0	24.0	-5.5	0.1	0.0	0.0	36.6	12	222.4	0.37
83(3)	0	1	1	1	1	5	1	1	0.62	7.54		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	54.8	78.4	78.4	166.5	157.2	120.2	115.3	55.7	43.8	43.8	24.2	19.6	13.5	10.8	13.5	33.9	33.9	33.5	26.0	26.3	26.3	12.1	0.3	0.0	0.0	0.0	33.7	14.2	199.1	0.33
83(4)	0	1	1	1	1	5	1	1	0.58	7.63		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	53.5	77.5	77.5	165.0	155.2	120.2	113.2	49.9	45.4	45.4	25.0	20.4	13.9	11.1	13.9	34.3	34.3	32.1	24.1	26.4	26.4	13.5	2.3	0.0	0.0	0.0	31.5	12.9	196.2	0.33
83(5)	0	1	1	1	1	5	1	1	0.23	4.67		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	-4.4	47.5	47.5	135.3	126.0	126.3	130.0	0.0	103.0	86.4	52.6	33.8	27.7	24.9	27.7	73.9	73.9	43.5	35.9	66.2	66.2	59.8	30.4	16.6	0.0	0.0	-3.9	6.4	306.1	0.51
83(6)	0	1	1	1	1	5	1	1	0.39	5.87		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	0.7	50.8	50.8	136.4	125.3	109.9	99.7	0.0	97.6	85.3	50.9	34.3	27.1	23.8	27.1	56.2	56.2	43.4	34.3	47.1	47.1	46.8	12.8	12.4	0.0	0.0	11.3	0.3	251.7	0.42
83(7)	0	1	1	1	1	5	1	1	0.47	4.58		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	6.0	56.4	56.4	142.5	131.8	110.5	95.5	0.0	92.4	85.4	51.2	34.2	27.2	24.0	27.2	60.2	60.2	54.5	45.8	51.5	51.5	51.4	5.7	7.0	0.0	0.0	17.4	0.1	263.9	0.44
83(8)	0	1	1	1	1	5	1	1	0.56	4.91		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	18.0	62.8	62.8	150.4	140.7	104.7	92.2	0.0	79.6	74.6	44.6	30.0	23.7	20.9	23.7	75.3	75.3	84.9	77.0	67.5	67.5	65.2	-9.6	5.0	0.0	0.0	32.5	2.3	298.5	0.50
83(9)	0	1	1	1	1	2	1	1	0.19	4.46		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	-16.7	38.7	38.7	123.5	111.1	92.0	93.8	0.0	115.0	93.9	56.3	37.6	29.9	26.4	29.9	46.7	46.7	32.0	22.4	37.1	37.1	32.2	14.7	21.0	0.0	0.0	15.4	4.9	231.6	0.39
80(1)	0	4	2	1	1	1	1	1	0.25	4.79		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	0.0	0.0	0.0	92.0	79.0	86.0	129.0	0.0	100.0	4.0	-1.0	5.0	0.5	-1.5	0.5	115.0	115.0	115.0	104.0	104.0	104.0	87.0	0.0	96.0	0.0	0.0	40	18	330.0	0.55
80(2)	0	4	2	1	1	4	1	1	0.23	4.20		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	0.0	0.0	0.0	92.0	79.0	88.0	132.0	0.0	100.0	4.0	-1.0	5.0	0.5	-1.5	0.5	118.0	118.0	118.0	107.0	107.0	107.0	79.0	0.0	96.0	0.0	0.0	49	28	340.0	0.57
80(3)	0	4	2	1	1	4	1	1	0.21	4.10		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	0.0	0.0	0.0	92.0	80.0	89.0	139.0	0.0	100.0	3.0	-0.5	3.5	0.5	-1.0	0.5	126.0	126.0	126.0	117.0	117.0	117.0	76.0	0.0	96.0	0.0	0.0	58	41	368.0	0.61
80(4)	0	4	2	1	1	1	1	1	0.15	0.85		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0			0.0	-66.0	34.0	34.0	34.0	135.0	158.0	153.0	0.0	69.0	17.0	3.0	14.0	4.0	-1.0	4.0	132.0	132.0	132.0	128.0	128.0	128.0	75.0	0.0	52.0	0.0	0.0	58	54	426.0	0.71
80(5)	0	4	2	1	1	4	1	1	0.09	0.87		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0			0.0	-63.0	37.0	37.0	37.0	133.0	158.0	187.0	0.0	68.0	15.0	3.0	12.0	3.5	-0.5	3.5	179.0	179.0	179.0	179.0	179.0	179.0	86.0	0.0	53.0	0.0	0.0	94	93	559.0	0.93
80(6)	0	4	2	1	1	4	1	1	0.11	0.90		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0			0.0	-67.0	33.0	33.0	33.0	133.0	168.0	196.0	0.0	67.0	13.0	2.0	11.0	3.0	-1.0	3.0	189.0	189.0	189.0	194.0	194.0	194.0	112.0	0.0	57.0	0.0	0.0	77	82	597.0	1.00
79(1)	0	35	4	1	2	1	1	1	0.042	3.9		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	94.0	96.0	96.0	192.0	191.0	195.0	157.0	51.0	4.0	4.0	2.0	2.0	1.0	1.0	1.0	2.0	2.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	102.0	29.0	-4	-7	160.0	0.27
79(2)	0	35	4	1	2	1	1	1	0.021	1.9		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	86.0	93.0	93.0	190.0	189.0	193.0	154.0	38.0	12.0	12.0	8.0	4.0	4.0	3.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	8.0	0.0	0.0	111.0	30.0	-4	-8	165.0	0.28
79(3)	0	35	4	1	2	1	1	1	0.034	2.30		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0			0.0	1.0	65.0	65.0	163.0	163.0	171.0	152.0	21.0	0.0	0.0	-33.0	33.0	33.0	33.0	33.0	1.0	1.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	129.0	10.0	-8	-8	153.0	0.31
79(4)	0	35	4	1	2	1	1	1	0.022	1.50		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0			0.0	1.0	65.0	65.0	163.0	163.0	171.0	153.0	24.0	0.0	0.0	-33.0	33.0	33.0	33.0	33.0	1.0	1.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	127.0	8.0	-8	-8	154.0	0.31
78(1)	1	2	4	1	1	1	1	1	0.43	2.06		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	27.6	67.5	67.5	167.5	126.7	100.2	100.2	2.3	68.9	68.9	41.7	27.6	23.2	18.4	23.2	100.2	100.2	73.7	73.7	73.7	73.7	73.7	0.0	0.0	0.0	0.0	26.5	N.A.	290.0	0.48
78(2)	1	2	4	1	1	4	1	1	0	0.56		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	22.2	73.6	73.6	173.6	174.0	173.6	71.8	0.5	77.6	77.4	50.9	26.4	26.4	26.4	26.4	71.8	71.8	71.8	71.8	71.8	71.8	71.8	0.0	0.0	0.0	0.0	0.5	N.A.	220.5	0.37
78(3)	1	2	4	1	1	6	1	1	0	0.70		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	-0.3	67.1	67.1	167.1	166.5	127.7	14.3	0.7	100.3	100.0	67.1	32.9	32.9	32.9	32.9	14.3	14.3	14.3	14.3	14.3	14.3	14.3	0.0	0.0	0.0	0.0	38.9	N.A.	89.7	0.15
78(4)	1	2	4	1	1	6	1	1	0	0.71		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	-12.8	63.0	63.0	163.0	162.4	162.4	0.0	0.7	112.8	113.7	75.3	38.4	38.4	38.4	38.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	N.A.	113.7	0.19
78(5)	1	2	4	1	1	6	1	1	0	0.43		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	43.2	82.4	82.4	182.4	181.2	181.1	0.0	0.5	56.8	56.9	29.4	19.6	19.6	19.6	19.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	N.A.	56.9	0.09
75(1)	1	1	1	1	1	2	1	1	0.42	6.60		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	86.0	90.0	90.0	181.0	170.0	143.0	123.0	63.0	14.0	14.0	5.0	9.0	4.0	1.0	4.0	44.0	44.0	44.0	34.0	34.0	34.0	34.0	0.0	0.0	0.0	0.0	21	1	195.0	0.33
75(2)	1	1	1	1	1	3	1	1	0.39	6.40		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			100.0	87.0	91.0	91.0	183.0	173.0	143.0	129.0	61.0	13.0	13.0	5.0	8.0	4.0	1.0	4.0	54.0	54.0	54.0	45.0	45.0	45.0	40.0	0.0	0.0	0.0	0.0	24	6	223.0	0.37
